,STATION,LATITUDE,LONGITUDE
0,27947099999.csv,52.8,41.3333333
0,27955099999.csv,52.966666599999996,43.4
0,27957099999.csv,52.6666666,42.7166666
0,27962099999.csv,53.1333333,45.0166667
0,27962199999.csv,54.401017,48.802656
0,27962299999.csv,56.09026899999999,47.34725
0,27972099999.csv,53.05,46.4333333
0,27981099999.csv,53.15,47.5166666
0,27983099999.csv,53.1833333,48.4
0,27995099999.csv,52.9833333,49.4333333
0,28009099999.csv,59.35,52.25
0,28044099999.csv,59.6,60.533333299999995
0,28049099999.csv,59.4333333,62.3333333
0,28064099999.csv,59.616666599999995,65.7166666
0,28076099999.csv,59.6,69.2833333
0,28097099999.csv,59.5833333,73.2833333
0,28116099999.csv,58.9833333,54.65
0,28138099999.csv,58.51666659999999,58.85
0,28144099999.csv,58.866666599999995,60.783333299999995
0,28165099999.csv,58.716666599999996,66.08333329999999
0,28214099999.csv,58.1333333,52.5833333
0,28216099999.csv,58.0833333,54.6833333
0,28224099999.csv,58.0,56.3333333
0,28225099999.csv,57.914517000000004,56.021214
0,28240099999.csv,57.8833333,60.0666666
0,28255099999.csv,58.05,63.6833333
0,28275099999.csv,58.15,68.25
0,28319099999.csv,57.0833333,54.75
0,28321099999.csv,57.716666599999996,55.3833333
0,28334099999.csv,57.35,58.216666599999996
0,28366099999.csv,57.4166666,67.08333329999999
0,28367099999.csv,57.116666599999995,65.4333333
0,28382099999.csv,57.6833333,71.1833333
0,28383099999.csv,57.51666659999999,72.4
0,28411099999.csv,56.8333333,53.45
0,28418099999.csv,56.466666599999996,53.7333333
0,28428099999.csv,56.5,56.1333333
0,28434099999.csv,56.65,57.783333299999995
0,28440099999.csv,56.74310799999999,60.802728
0,28451099999.csv,56.85,62.716666599999996
0,28465099999.csv,56.6833333,66.35
0,28481099999.csv,56.8166666,70.6166666
0,28491099999.csv,56.9333333,72.6666666
0,28493099999.csv,56.9,74.3833333
0,28493599999.csv,56.172947,92.493278
0,28502099999.csv,56.2333333,51.033333299999995
0,28506099999.csv,55.76666659999999,52.066666600000005
0,28517099999.csv,55.716666599999996,53.0666666
0,28522099999.csv,56.0833333,56.5833333
0,28541099999.csv,56.0833333,60.3
0,28552099999.csv,56.0666666,63.65
0,28573099999.csv,56.1,69.4333333
0,28586099999.csv,55.866666599999995,72.2
0,28588099999.csv,55.5666666,71.3666666
0,28593099999.csv,56.1,74.6333333
0,28598099999.csv,55.6,73.4833333
0,28612099999.csv,55.3166666,53.1833333
0,28621099999.csv,55.4166666,55.533333299999995
0,28642099999.csv,55.305836,61.503333
0,28645099999.csv,55.15,61.3
0,28655099999.csv,55.2333333,63.3166666
0,28661099999.csv,55.466666599999996,65.4
0,28666099999.csv,55.25,67.3
0,28676099999.csv,54.83,69.15
0,28688099999.csv,54.9,71.25
0,28696099999.csv,55.033333299999995,74.58333329999999
0,28698099999.csv,54.967042000000006,73.310514
0,28704099999.csv,54.5,50.4166666
0,28705099999.csv,54.4166666,51.1
0,28711099999.csv,54.616666599999995,52.8
0,28719099999.csv,54.01666659999999,54.15
0,28722099999.csv,54.557511,55.874417
0,28748099999.csv,54.0833333,61.616666599999995
0,28756099999.csv,54.466666599999996,64.8666666
0,28766099999.csv,54.366666599999995,66.9666666
0,28785499999.csv,53.74,91.385
0,28786099999.csv,54.366666599999995,71.75
0,28791099999.csv,54.6333333,72.4333333
0,28797099999.csv,54.2,72.9666666
0,28799099999.csv,54.1666666,74.8
0,28806099999.csv,53.616666599999995,52.45
0,28825099999.csv,53.5833333,55.9336111
0,28838099999.csv,53.35,59.0833333
0,28867099999.csv,53.3166666,65.55
0,28879099999.csv,53.283333299999995,69.3833333
0,28900099999.csv,53.504858,50.164336
0,28908099999.csv,52.616666599999995,51.283333299999995
0,28909099999.csv,52.8166666,52.2166666
0,28916099999.csv,52.9333333,54.75
0,28952099999.csv,53.216666599999996,63.616666599999995
0,28966099999.csv,52.8166666,66.9666666
0,28978099999.csv,52.533333299999995,68.75
0,28984099999.csv,52.95,70.2166666
0,29023099999.csv,59.85,81.95
0,29059099999.csv,59.4333333,89.2833333
0,29068099999.csv,59.5,90.92833329999999
0,29111099999.csv,59.216666599999996,78.2333333
0,29122099999.csv,59.05,80.83333329999999
0,29149099999.csv,58.6333333,86.7333333
0,29203099999.csv,58.5833333,76.5166666
0,29209099999.csv,57.8,77.2166666
0,29231099999.csv,58.3166666,82.95
0,29253099999.csv,58.45,89.4666666
0,29263099999.csv,58.45,92.15
0,29274099999.csv,58.0833333,93.0
0,29276099999.csv,58.1833333,94.75
0,29282099999.csv,58.3833333,97.45
0,29313099999.csv,57.533333299999995,79.4305556
0,29328099999.csv,57.0,82.06666659999999
0,29332099999.csv,57.5833333,83.7833333
0,29348099999.csv,57.0666666,86.2166666
0,29363099999.csv,57.6333333,92.2666666
0,29367099999.csv,56.966666599999996,90.6833333
0,29374099999.csv,57.6833333,93.2666666
0,29379099999.csv,57.2,94.55
0,29393099999.csv,57.65,99.5333333
0,29405099999.csv,56.6,76.56666659999999
0,29418099999.csv,56.35,78.35
0,29430099999.csv,56.5,84.9166666
0,29456099999.csv,56.533333299999995,89.31666659999999
0,29464099999.csv,56.65,90.55
0,29467099999.csv,56.283333299999995,90.5166666
0,29471099999.csv,56.9,93.1333333
0,29477099999.csv,56.5,93.2833333
0,29481099999.csv,56.85,95.2166666
0,29485099999.csv,56.6833333,96.05
0,29524099999.csv,55.85,80.0333333
0,29551099999.csv,56.1833333,87.6833333
0,29553099999.csv,56.216666599999996,89.55
0,29557099999.csv,55.75,88.31666659999999
0,29558099999.csv,55.533333299999995,89.2
0,29561099999.csv,56.033333299999995,90.31666659999999
0,29562099999.csv,56.1,91.6666666
0,29563099999.csv,56.116666599999995,92.2
0,29566099999.csv,55.9333333,92.2833333
0,29570099999.csv,56.0666666,92.7333333
0,29571099999.csv,56.0666666,92.7333333
0,29576099999.csv,55.8166666,94.3
0,29578099999.csv,55.716666599999996,93.75
0,29580099999.csv,56.1666666,95.2666666
0,29581099999.csv,56.2,95.6333333
0,29587099999.csv,55.6333333,95.4666666
0,29594099999.csv,55.95,98.0
0,29602099999.csv,55.3,76.75
0,29605099999.csv,55.2,76.01888890000001
0,29612099999.csv,55.3333333,78.3083333
0,29625099999.csv,55.1,80.9666666
0,29631099999.csv,55.3,82.75
0,29634099999.csv,55.012622,82.65065600000001
0,29636099999.csv,55.2333333,84.4
0,29638099999.csv,54.9,82.95
0,29642099999.csv,55.27009399999999,86.107208
0,29645099999.csv,55.25,86.2166666
0,29653099999.csv,55.3,89.81666659999999
0,29654099999.csv,55.216666599999996,87.65
0,29662099999.csv,55.3833333,91.6166666
0,29664099999.csv,55.0833333,90.85
0,29676099999.csv,55.25,94.8833333
0,29698099999.csv,54.8833333,99.0333333
0,29706099999.csv,54.366666599999995,77.2833333
0,29712099999.csv,54.7,78.6666666
0,29724099999.csv,54.3333333,80.4666666
0,29726099999.csv,54.366666599999995,81.8833333
0,29736099999.csv,54.3333333,84.2166666
0,29752099999.csv,54.75,88.81666659999999
0,29759099999.csv,54.3333333,89.2833333
0,29766099999.csv,54.366666599999995,92.1333333
0,29768099999.csv,54.2,91.58333329999999
0,29771099999.csv,55.35,92.1
0,29772099999.csv,54.366666599999995,93.4333333
0,29789099999.csv,54.216666599999996,96.9666666
0,29802099999.csv,53.8166666,76.5333333
0,29807099999.csv,53.35,75.45
0,29813099999.csv,53.966666599999996,79.2333333
0,29814099999.csv,53.7333333,78.0166666
0,29822099999.csv,53.8166666,81.2666666
0,29827099999.csv,53.26666659999999,80.7666666
0,29838099999.csv,53.363775,83.538533
0,29846099999.csv,53.7333333,87.1833333
0,29864099999.csv,53.716666599999996,90.3666666
0,29866099999.csv,53.716666599999996,91.7
0,29869099999.csv,53.3,92.4166666
0,29874099999.csv,53.5833333,92.8833333
0,29876099999.csv,53.6833333,94.2
0,29915099999.csv,52.966666599999996,78.65
0,29923099999.csv,53.0666666,82.3
0,29937099999.csv,52.51666659999999,82.7666666
0,29939099999.csv,52.6666666,84.9166666
0,29956099999.csv,52.8,89.9166666
0,29974099999.csv,52.8,93.2333333
0,29998099999.csv,52.5,99.81666659999999
0,30028099999.csv,59.283333299999995,106.1666666
0,30054099999.csv,59.45,112.58333329999999
0,30074099999.csv,59.9333333,117.6
0,30089099999.csv,59.01666659999999,121.7666666
0,30127099999.csv,58.2333333,105.73333329999998
0,30157099999.csv,58.3166666,112.8666666
0,30173099999.csv,59.0,119.8
0,30198099999.csv,58.0666666,123.7166666
0,30230099999.csv,57.7666667,108.06666670000001
0,30252099999.csv,57.8166666,114.0166666
0,30309099999.csv,56.37055600000001,101.69833100000001
0,30323099999.csv,56.8,105.8
0,30328099999.csv,56.05,105.83333329999999
0,30337099999.csv,56.3166666,107.6166666
0,30372099999.csv,56.9,118.2666666
0,30385099999.csv,56.5833333,121.48333329999998
0,30393099999.csv,56.8333333,124.86666670000001
0,30405099999.csv,55.3833333,101.0333333
0,30433099999.csv,55.783333299999995,109.55
0,30439099999.csv,55.116666599999995,109.75
0,30455099999.csv,55.466666599999996,113.6166666
0,30493099999.csv,55.966666599999996,124.88333329999999
0,30499099999.csv,55.1833333,124.6666666
0,30504099999.csv,54.6,100.6333333
0,30521099999.csv,54.8,105.1666666
0,30526099999.csv,54.4833333,107.06666659999999
0,30554099999.csv,54.4833333,113.58333329999999
0,30603099999.csv,53.9333333,102.05
0,30612099999.csv,54.0,103.06666659999999
0,30622099999.csv,53.966666599999996,105.9
0,30627099999.csv,53.1,105.53333329999998
0,30635099999.csv,53.4166666,109.0166666
0,30636099999.csv,53.616666599999995,109.63333329999999
0,30637099999.csv,53.3166666,107.73333329999998
0,30650099999.csv,53.2,112.78333329999998
0,30664099999.csv,53.533333299999995,115.6166666
0,30673099999.csv,53.75,119.73333329999998
0,30683099999.csv,53.966666599999996,121.93333329999999
0,30686099999.csv,53.466666599999996,122.4
0,30695099999.csv,53.466666599999996,123.9
0,30703099999.csv,52.966666599999996,101.9833333
0,30710099999.csv,52.268028,104.388975
0,30714099999.csv,52.1,102.7
0,30731099999.csv,52.9833333,108.28333329999998
0,30739099999.csv,52.1666666,109.78333329999998
0,30741099999.csv,52.76666659999999,109.9666666
0,30745099999.csv,52.533333299999995,111.55
0,30758099999.csv,52.026317,113.30555600000001
0,30764099999.csv,52.65,115.1666666
0,30777099999.csv,52.2333333,117.7
0,30781099999.csv,52.75,120.03333329999998
0,30802099999.csv,51.6833333,100.9833333
0,30815099999.csv,51.533333299999995,103.6
0,30822099999.csv,51.7166666,105.85
0,30823099999.csv,51.807764,107.43764399999999
0,30829099999.csv,51.1,106.65
0,30838099999.csv,51.316666600000005,108.8666666
0,30844099999.csv,51.35,110.4666666
0,30846099999.csv,51.35,112.4666666
0,30859099999.csv,51.1,114.5166666
0,30862099999.csv,51.8666666,116.03333329999998
0,30879099999.csv,51.316666600000005,119.6166666
0,30925099999.csv,50.3666666,106.45
0,30935099999.csv,50.3666666,108.75
0,30949099999.csv,49.566666600000005,111.9666666
0,30957099999.csv,50.2666666,113.2666666
0,30961099999.csv,50.95,115.58333329999999
0,30965099999.csv,50.4,116.5166666
0,30971099999.csv,50.9166666,117.93333329999999
0,30975099999.csv,50.3333333,119.06666659999999
0,30978099999.csv,49.8333333,118.38333329999999
0,31004099999.csv,58.616666599999995,125.3666666
0,31005099999.csv,58.966666599999996,126.2666666
0,31011099999.csv,59.6666666,127.05
0,31016099999.csv,58.6333333,128.5
0,31026099999.csv,58.7333333,130.6166666
0,31041099999.csv,59.6333333,133.03333329999998
0,31054099999.csv,59.1833333,135.15
0,31062099999.csv,59.76666659999999,137.66666659999999
0,31087099999.csv,58.8166666,141.85
0,31088099999.csv,59.366666599999995,143.2
0,31096099999.csv,59.15,149.0333333
0,31102099999.csv,57.65,125.9666666
0,31123099999.csv,57.76666659999999,130.9
0,31137099999.csv,56.283333299999995,131.13333329999998
0,31152099999.csv,57.65,136.15
0,31168099999.csv,56.45,138.15
0,31174099999.csv,54.8333333,137.5333333
0,31253099999.csv,54.716666599999996,128.8666666
0,31285099999.csv,54.5,134.41666659999999
0,31295099999.csv,53.466666599999996,125.81666659999999
0,31300099999.csv,53.7,127.3
0,31328999999.csv,50.425394,127.41247800000001
0,31329099999.csv,53.0666667,132.9333333
0,31348099999.csv,53.05,136.0333333
0,31369099999.csv,53.15,140.7
0,31371099999.csv,52.783333299999995,126.0
0,31388099999.csv,52.35,129.91666659999999
0,31416099999.csv,52.4166666,136.5
0,31418099999.csv,52.283333299999995,135.8
0,31439099999.csv,52.3833333,140.4666666
0,31442099999.csv,51.9833333,127.65
0,31445099999.csv,51.45,128.1166666
0,31474099999.csv,51.6333333,133.2666666
0,31478099999.csv,52.2666666,133.9833333
0,31484099999.csv,51.4166666,135.08333330000002
0,31489099999.csv,51.2,136.8
0,31510099999.csv,50.283333299999995,127.48333329999998
0,31513099999.csv,50.9166666,128.4666666
0,31521099999.csv,50.783333299999995,129.3333333
0,31527099999.csv,50.1166666,129.4666666
0,31532099999.csv,50.8666666,132.25
0,31534099999.csv,50.4333333,131.0166666
0,31538099999.csv,50.066666600000005,132.13333329999998
0,31561099999.csv,50.533333299999995,137.0333333
0,31587099999.csv,49.6166666,128.65
0,31594099999.csv,49.4166666,130.0833333
0,31624099999.csv,49.4,133.2333333
0,31632099999.csv,49.9333333,134.6333333
0,31655099999.csv,49.45,136.56666669999998
0,31683099999.csv,49.65,140.08333330000002
0,31702099999.csv,49.0,131.0833333
0,31707099999.csv,47.7333333,130.9666666
0,31713099999.csv,48.7333333,132.95
0,31725099999.csv,48.6166666,133.8333333
0,31733099999.csv,48.816666600000005,135.8833333
0,31735099999.csv,48.528044,135.18836100000001
0,31754099999.csv,48.6,137.05
0,31770099999.csv,49.0,140.3
0,31801099999.csv,47.6666666,136.18333330000002
0,31825099999.csv,47.6,138.4
0,31832099999.csv,46.8,134.2666666
0,31845099999.csv,46.533333299999995,135.3166666
0,31866099999.csv,46.533333299999995,138.33333330000002
0,31873099999.csv,45.8666666,133.7333333
0,31878099999.csv,45.1,133.5
0,31909099999.csv,45.0,136.6
0,31913099999.csv,45.2166666,131.9833333
0,31915099999.csv,44.4,131.38333329999998
0,31921099999.csv,44.7166666,132.0666666
0,31939099999.csv,44.15,133.8666666
0,31959099999.csv,44.3666666,135.85
0,31960099999.csv,43.1166666,131.9333333
0,31961099999.csv,43.8833333,131.9666666
0,31969099999.csv,42.65,130.8
0,31974199999.csv,43.398953000000006,132.14801699999998
0,31981099999.csv,43.9666666,133.0666666
0,31981199999.csv,69.311053,87.332183
0,31987099999.csv,43.15,133.0166666
0,31989099999.csv,42.9,133.9
0,32010099999.csv,53.5,142.9
0,32027099999.csv,52.2166666,141.6333333
0,32053099999.csv,51.9166666,143.1333333
0,32061099999.csv,50.9,142.16666659999999
0,32069099999.csv,50.05,142.16666659999999
0,32076099999.csv,50.4,143.7666666
0,32098099999.csv,49.2166666,143.1
0,32099099999.csv,48.65,144.7333333
0,32121099999.csv,47.9833333,142.2
0,32128099999.csv,47.05,142.05
0,32150099999.csv,46.888672,142.717531
0,32165099999.csv,44.0166666,145.8666666
0,32213099999.csv,50.8666666,156.68333330000002
0,32215099999.csv,50.6833333,156.1333333
0,32252099999.csv,58.5,159.16666659999999
0,32287099999.csv,57.0833333,156.7
0,32333099999.csv,57.65,163.2333333
0,32389099999.csv,56.3166666,160.83333330000002
0,32408099999.csv,56.216666599999996,162.7166666
0,32411099999.csv,55.5833333,155.58333330000002
0,32477099999.csv,54.3,155.93333330000002
0,32509099999.csv,54.116666599999995,159.9833333
0,32540099999.csv,53.167889,158.453669
0,32562099999.csv,52.8333333,156.3
0,32583099999.csv,52.866666599999995,158.65
0,32594099999.csv,51.4833333,156.4833333
0,32618099999.csv,55.2,165.9833333
0,33000399999.csv,48.043333000000004,33.21
0,33000499999.csv,48.357222,35.100556
0,33000599999.csv,48.883,24.683000000000003
0,33008099999.csv,52.108334,23.898056
0,33019099999.csv,52.1166666,26.116666600000002
0,33027099999.csv,52.2166666,27.866666600000002
0,33036099999.csv,52.0363889,29.166666600000003
0,33038099999.csv,52.25,29.8333333
0,33041099999.csv,52.527021999999995,31.016692
0,33049099999.csv,52.1833333,32.5833333
0,33058099999.csv,52.05,33.95
0,33067099999.csv,51.4833333,23.85
0,33088099999.csv,51.283333299999995,26.616666600000002
0,33124099999.csv,51.816666600000005,30.2475
0,33135099999.csv,51.4666666,31.25
0,33173099999.csv,51.2166666,24.6833333
0,33177099999.csv,50.8333333,24.3166666
0,33187099999.csv,50.7,25.5
0,33203099999.csv,51.2166666,27.633333299999997
0,33213099999.csv,51.316666600000005,28.7833333
0,33228099999.csv,50.7,29.5833333
0,33231099999.csv,51.283333299999995,30.233333299999998
0,33236099999.csv,50.95,30.883000000000003
0,33246099999.csv,51.05,31.9
0,33261099999.csv,51.2333333,33.2
0,33268099999.csv,50.7666666,33.45
0,33275099999.csv,50.85,34.6666666
0,33287099999.csv,50.25,23.6333333
0,33296099999.csv,50.417,25.75
0,33297099999.csv,50.1,25.15
0,33299099999.csv,50.1333333,25.7333333
0,33301099999.csv,50.607141999999996,26.141622
0,33301299999.csv,47.05,31.916999999999998
0,33312099999.csv,50.6,27.633333299999997
0,33317099999.csv,50.1666666,27.0333333
0,33325099999.csv,50.2333333,28.733333299999998
0,33345099999.csv,50.401944,30.451110999999997
0,33345199999.csv,50.603497,30.191933000000002
0,33347099999.csv,50.345,30.894721999999998
0,33356099999.csv,50.2166666,31.8
0,33362099999.csv,50.5833333,32.3833333
0,33376099999.csv,50.3666666,33.9833333
0,33377099999.csv,50.0,33.0166666
0,33393099999.csv,49.8125,23.956111
0,33398099999.csv,49.35,23.516666600000004
0,33409099999.csv,49.4333333,24.95
0,33415099999.csv,49.533333299999995,25.666666600000003
0,33429099999.csv,49.4333333,26.983333299999998
0,33439099999.csv,49.566666600000005,27.933333299999997
0,33446099999.csv,49.8333333,28.883333299999997
0,33464099999.csv,49.75,30.116666600000002
0,33466099999.csv,49.6666666,31.0
0,33484099999.csv,49.6833333,32.5166666
0,33495099999.csv,49.6166666,33.2666666
0,33506099999.csv,49.6,34.55
0,33511099999.csv,49.15,23.033333300000002
0,33513099999.csv,49.25,23.85
0,33516099999.csv,48.85,23.45
0,33536099999.csv,49.0166666,25.8
0,33548099999.csv,48.65,26.666666600000003
0,33557099999.csv,48.85,27.266666600000004
0,33562099999.csv,49.2333333,28.6
0,33564099999.csv,49.0166666,28.133333299999997
0,33577099999.csv,48.8,29.4
0,33581099999.csv,49.2333333,30.1
0,33586099999.csv,49.0833333,30.9
0,33587099999.csv,48.7666666,30.233333299999998
0,33598099999.csv,48.8333333,31.65
0,33605099999.csv,49.0833333,32.6666666
0,33609099999.csv,48.7166666,32.6666666
0,33614099999.csv,49.05,33.25
0,33621099999.csv,49.15,34.2
0,33631099999.csv,48.6333333,22.266666600000004
0,33634099999.csv,48.2,22.65
0,33638099999.csv,48.1833333,23.3
0,33647099999.csv,48.05,24.2
0,33651099999.csv,48.533333299999995,25.033333300000002
0,33657099999.csv,47.8666666,25.216666600000003
0,33658099999.csv,48.3666666,25.9
0,33663099999.csv,48.45,27.7833333
0,33664099999.csv,48.35,27.0833333
0,33678099999.csv,48.2,28.3
0,33679099999.csv,48.033333299999995,28.7
0,33686099999.csv,48.35,29.85
0,33699099999.csv,48.05,30.85
0,33705099999.csv,48.2333333,31.4
0,33711099999.csv,48.5166666,32.2
0,33717099999.csv,48.066666600000005,32.15
0,33717599999.csv,47.8666666,28.216666600000003
0,33723099999.csv,48.4333333,33.9
0,33744099999.csv,47.5833333,27.7
0,33745099999.csv,47.783333299999995,27.95
0,33748099999.csv,47.3333333,28.0833333
0,33749099999.csv,47.3666666,28.433333299999997
0,33754099999.csv,47.7666666,29.016666600000004
0,33761099999.csv,47.85,30.266666600000004
0,33777099999.csv,47.566666600000005,31.3333333
0,33791099999.csv,48.033333299999995,33.2166666
0,33805099999.csv,47.5833333,34.45
0,33815099999.csv,47.0166666,28.983333299999998
0,33815199999.csv,49.417,31.983
0,33821099999.csv,47.283333299999995,29.133333299999997
0,33829099999.csv,46.9,29.6
0,33833099999.csv,47.0166666,30.75
0,33834099999.csv,46.85,30.0833333
0,33837099999.csv,46.426767,30.676464000000003
0,33838799999.csv,46.927744,28.930978000000003
0,33838899999.csv,47.838114000000004,27.781475
0,33862099999.csv,47.316666600000005,33.283333299999995
0,33869099999.csv,46.783333299999995,33.3666666
0,33877099999.csv,46.85,34.4
0,33881099999.csv,46.4833333,28.2833333
0,33883099999.csv,46.3,28.633333299999997
0,33885099999.csv,45.8833333,28.233333299999998
0,33886099999.csv,46.1,28.9
0,33889099999.csv,45.3666666,28.85
0,33892099999.csv,46.5166666,29.483333299999998
0,33896099999.csv,46.0166666,29.666666600000003
0,33902099999.csv,46.6333333,32.566666600000005
0,33907099999.csv,46.25,32.3
0,33910099999.csv,46.1666666,34.816666600000005
0,33915099999.csv,46.45,33.8833333
0,33924099999.csv,45.5166666,32.7
0,33946099999.csv,44.6833333,34.1333333
0,33983099999.csv,45.4,36.4166666
0,33998099999.csv,44.4333333,34.0833333
0,34003099999.csv,52.316666600000005,36.3
0,34009099999.csv,51.7666666,36.1666666
0,34013099999.csv,52.4333333,37.6
0,34047099999.csv,51.8333333,41.4833333
0,34056099999.csv,52.25,43.783333299999995
0,34072099999.csv,52.3333333,46.3666666
0,34083099999.csv,52.5,48.0833333
0,34098099999.csv,52.033333299999995,48.8333333
0,34109099999.csv,51.2,36.316666600000005
0,34110099999.csv,51.1666666,37.35
0,34122099999.csv,51.814211,39.229589000000004
0,34123099999.csv,51.7,39.2166666
0,34139099999.csv,51.05,40.7
0,34146099999.csv,51.3666666,42.0833333
0,34152099999.csv,51.55,43.15
0,34163099999.csv,51.6333333,45.45
0,34171099999.csv,51.55,46.033333299999995
0,34172099999.csv,51.565,46.046667
0,34186099999.csv,51.3666666,48.3
0,34199099999.csv,51.2,49.7333333
0,34202099999.csv,50.8,35.7666666
0,34231099999.csv,51.0,39.5
0,34238099999.csv,51.4833333,40.4166666
0,34240099999.csv,50.8,42.0
0,34247099999.csv,50.4166666,41.05
0,34253099999.csv,50.95,43.7333333
0,34254099999.csv,50.533333299999995,42.6833333
0,34262099999.csv,50.8333333,44.566666600000005
0,34267099999.csv,50.3666666,44.1166666
0,34273099999.csv,50.95,46.9666666
0,34300099999.csv,49.924786,36.289986
0,34302099999.csv,50.2,35.533333299999995
0,34304099999.csv,49.85,35.2333333
0,34312099999.csv,50.066666600000005,37.3833333
0,34319099999.csv,49.6333333,37.7
0,34321099999.csv,50.2166666,38.1
0,34336099999.csv,49.9333333,40.566666600000005
0,34344099999.csv,49.8,41.15
0,34356099999.csv,49.8,43.6666666
0,34357099999.csv,49.566666600000005,42.75
0,34363099999.csv,50.066666600000005,45.3666666
0,34373099999.csv,50.05,46.8833333
0,34391099999.csv,50.15,48.55
0,34398099999.csv,49.6666666,49.4833333
0,34401099999.csv,49.3833333,35.45
0,34407099999.csv,48.8,35.25
0,34409099999.csv,48.9,36.316666600000005
0,34415099999.csv,49.1833333,37.3
0,34421099999.csv,49.4166666,38.1666666
0,34434099999.csv,49.2166666,39.5833333
0,34438099999.csv,48.9333333,40.3833333
0,34445099999.csv,49.2166666,41.8333333
0,34461099999.csv,49.3,44.0
0,34476099999.csv,49.1333333,46.85
0,34502099999.csv,48.533333299999995,35.8333333
0,34504099999.csv,48.6,34.9666666
0,34509099999.csv,48.1333333,36.2333333
0,34510099999.csv,48.6,37.9833333
0,34535099999.csv,48.3,40.3
0,34545099999.csv,48.35,41.8666666
0,34555099999.csv,48.3333333,43.1166666
0,34560099999.csv,48.782528000000006,44.345544
0,34578099999.csv,48.066666600000005,46.1166666
0,34579099999.csv,48.2166666,46.7333333
0,34601099999.csv,47.867003000000004,35.315692
0,34607099999.csv,47.2666666,35.3333333
0,34609099999.csv,47.3333333,36.3333333
0,34615099999.csv,47.6166666,37.35
0,34644099999.csv,47.5833333,41.1
0,34646099999.csv,47.6333333,42.1166666
0,34655099999.csv,47.6333333,43.15
0,34662099999.csv,47.9333333,44.7
0,34691099999.csv,47.9,48.8
0,34704099999.csv,46.8333333,35.3666666
0,34708099999.csv,46.6833333,35.85
0,34712099999.csv,47.033333299999995,37.5
0,34720099999.csv,47.2,38.9
0,34727099999.csv,46.8,38.2666666
0,34730099999.csv,47.258208,39.818089
0,34740099999.csv,46.5166666,41.35
0,34743099999.csv,47.15,42.4833333
0,34759099999.csv,46.566666600000005,43.6666666
0,34772099999.csv,47.1333333,46.316666600000005
0,34785099999.csv,46.9166666,47.9333333
0,34798099999.csv,46.6,49.2666666
0,34824099999.csv,46.033333299999995,38.15
0,34838099999.csv,45.85,40.0833333
0,34845099999.csv,46.066666600000005,41.9666666
0,34858099999.csv,45.9166666,43.35
0,34861099999.csv,46.3666666,44.3333333
0,34866099999.csv,46.1833333,45.35
0,34868099999.csv,45.8,44.6333333
0,34880099999.csv,46.283333299999995,47.9833333
0,34887099999.csv,45.8,47.2166666
0,34927099999.csv,45.05,39.033333299999995
0,34929099999.csv,45.034689,39.170539
0,34949099999.csv,45.109165000000004,42.112778000000006
0,34954099999.csv,45.35,42.85
0,34958099999.csv,45.1,43.45
0,34975099999.csv,45.35,46.033333299999995
0,34984099999.csv,45.4,47.35
0,35001099999.csv,52.3833333,50.4666666
0,35007099999.csv,51.8666666,50.3333333
0,35011099999.csv,52.4333333,53.1333333
0,35026099999.csv,52.2166666,57.45222220000001
0,35037099999.csv,51.8666666,58.1833333
0,35067099999.csv,51.8833333,66.33333329999999
0,35067599999.csv,50.036597,82.494186
0,35078099999.csv,51.816666600000005,68.3666666
0,35085099999.csv,52.0,70.95
0,35092099999.csv,52.5,73.1
0,35108099999.csv,51.150833,51.543056
0,35121099999.csv,51.795786,55.45674399999999
0,35127099999.csv,51.0166666,55.6333333
0,35138099999.csv,51.066666600000005,58.6
0,35167099999.csv,51.0833333,66.3
0,35173099999.csv,51.6166666,69.8
0,35188099999.csv,51.022222,71.466944
0,35217099999.csv,50.25,52.5666666
0,35229099999.csv,50.245833000000005,57.206667
0,35235099999.csv,50.7166666,58.6666666
0,35302099999.csv,50.2,51.1666666
0,35334099999.csv,49.8,57.9833333
0,35357099999.csv,49.6833333,69.5166666
0,35358099999.csv,49.6333333,63.5
0,35394099999.csv,49.670833,73.33444399999999
0,35394299999.csv,46.283333,48.006278
0,35394699999.csv,40.147275,44.395881
0,35394899999.csv,40.75,43.85
0,35406099999.csv,49.05,51.8666666
0,35416099999.csv,49.066666600000005,54.6833333
0,35426099999.csv,49.15,57.116666599999995
0,35475099999.csv,49.0166666,68.6666666
0,35497099999.csv,48.85,72.8666666
0,35532099999.csv,48.6333333,58.5
0,35576099999.csv,48.3,69.65
0,35615099999.csv,47.6333333,53.3166666
0,35662099999.csv,47.8333333,66.7333333
0,35671099999.csv,47.8,67.7166666
0,35699099999.csv,47.45,74.81666659999999
0,35700099999.csv,47.1166666,51.9166666
0,35701099999.csv,47.2166666,50.9833333
0,35746099999.csv,46.783333299999995,61.6666667
0,35793099999.csv,47.2166666,73.35
0,35796099999.csv,46.8,75.08333329999999
0,35849099999.csv,45.7666666,62.116666599999995
0,35925099999.csv,45.4,56.116666599999995
0,35953099999.csv,45.5,64.08333329999999
0,35969099999.csv,45.25,67.06666659999999
0,36003099999.csv,52.195,77.07388900000001
0,36020099999.csv,52.4833333,80.1666666
0,36021099999.csv,52.25,79.1833333
0,36022099999.csv,52.0166666,80.3666666
0,36026099999.csv,51.066666600000005,79.4166666
0,36034099999.csv,51.5755556,81.2166666
0,36038099999.csv,51.15,82.2
0,36058099999.csv,51.4333333,86.0
